measure_date_CET,measure_date_UTC_str,measure_date_UTC,da_price,end_date,resolution,imbalance,system_trend,positive_imbalance_settlement_price,negative_imbalance_settlement_price,missing_data_list,updated_date,partition_day,_hour_utc,da_price_15min
2025-08-30 14:00:00.0000000 +00:00,2025-08-30 14:00:00+00:00,2025-08-30 14:00:00+00:00,,2025-08-30 14:15:00.0000000 +00:00,PT15M,415.0,BAISSE,-11.72,-10.72,,2025-08-30 14:17:43.0000000 +00:00,20250830.0,2025-08-30 14:00:00+00:00,2.54
2025-08-30 14:15:00.0000000 +00:00,2025-08-30 14:15:00+00:00,2025-08-30 14:15:00+00:00,,2025-08-30 14:30:00.0000000 +00:00,PT15M,382.0,BAISSE,-6.37,-5.83,,2025-08-30 14:32:43.0000000 +00:00,20250830.0,2025-08-30 14:00:00+00:00,2.54
2025-08-30 14:30:00.0000000 +00:00,2025-08-30 14:30:00+00:00,2025-08-30 14:30:00+00:00,,2025-08-30 14:45:00.0000000 +00:00,PT15M,446.0,BAISSE,-2.91,-2.65,,2025-08-30 14:47:42.0000000 +00:00,20250830.0,2025-08-30 14:00:00+00:00,2.54
2025-08-30 14:45:00.0000000 +00:00,2025-08-30 14:45:00+00:00,2025-08-30 14:45:00+00:00,,2025-08-30 15:00:00.0000000 +00:00,PT15M,449.0,BAISSE,-4.64,-4.24,,2025-08-30 15:02:46.0000000 +00:00,20250830.0,2025-08-30 14:00:00+00:00,2.54
2025-08-30 15:00:00+02:00,2025-08-30 13:00:00+00:00,2025-08-30 13:00:00+00:00,0.0,,,,,,,,,,2025-08-30 13:00:00+00:00,0.0
2025-08-30 15:00:00.0000000 +00:00,2025-08-30 15:00:00+00:00,2025-08-30 15:00:00+00:00,,2025-08-30 15:15:00.0000000 +00:00,PT15M,610.0,BAISSE,0.61,0.67,,2025-08-30 15:17:43.0000000 +00:00,20250830.0,2025-08-30 15:00:00+00:00,7.1
2025-08-30 15:15:00.0000000 +00:00,2025-08-30 15:15:00+00:00,2025-08-30 15:15:00+00:00,,2025-08-30 15:30:00.0000000 +00:00,PT15M,685.0,BAISSE,-0.89,-0.81,,2025-08-30 15:47:42.0000000 +00:00,20250830.0,2025-08-30 15:00:00+00:00,7.1
2025-08-30 15:30:00.0000000 +00:00,2025-08-30 15:30:00+00:00,2025-08-30 15:30:00+00:00,,2025-08-30 15:45:00.0000000 +00:00,PT15M,580.0,BAISSE,-2.94,-2.68,,2025-08-30 15:47:42.0000000 +00:00,20250830.0,2025-08-30 15:00:00+00:00,7.1
2025-08-30 15:45:00.0000000 +00:00,2025-08-30 15:45:00+00:00,2025-08-30 15:45:00+00:00,,2025-08-30 16:00:00.0000000 +00:00,PT15M,421.0,BAISSE,-3.56,-3.26,,2025-08-30 16:17:43.0000000 +00:00,20250830.0,2025-08-30 15:00:00+00:00,7.1
2025-08-30 16:00:00+02:00,2025-08-30 14:00:00+00:00,2025-08-30 14:00:00+00:00,2.54,,,,,,,,,,2025-08-30 14:00:00+00:00,2.54
2025-08-30 16:00:00.0000000 +00:00,2025-08-30 16:00:00+00:00,2025-08-30 16:00:00+00:00,,2025-08-30 16:15:00.0000000 +00:00,PT15M,690.0,BAISSE,1.67,1.83,,2025-08-30 16:17:43.0000000 +00:00,20250830.0,2025-08-30 16:00:00+00:00,18.99
2025-08-30 16:15:00.0000000 +00:00,2025-08-30 16:15:00+00:00,2025-08-30 16:15:00+00:00,,2025-08-30 16:30:00.0000000 +00:00,PT15M,480.0,BAISSE,0.62,0.68,,2025-08-30 16:32:45.0000000 +00:00,20250830.0,2025-08-30 16:00:00+00:00,18.99
2025-08-30 16:30:00.0000000 +00:00,2025-08-30 16:30:00+00:00,2025-08-30 16:30:00+00:00,,2025-08-30 16:45:00.0000000 +00:00,PT15M,263.0,BAISSE,-1.66,-1.52,,2025-08-30 16:47:42.0000000 +00:00,20250830.0,2025-08-30 16:00:00+00:00,18.99
2025-08-30 16:45:00.0000000 +00:00,2025-08-30 16:45:00+00:00,2025-08-30 16:45:00+00:00,,2025-08-30 17:00:00.0000000 +00:00,PT15M,62.0,BAISSE,7.65,8.37,,2025-08-30 17:02:43.0000000 +00:00,20250830.0,2025-08-30 16:00:00+00:00,18.99
2025-08-30 17:00:00+02:00,2025-08-30 15:00:00+00:00,2025-08-30 15:00:00+00:00,7.1,,,,,,,,,,2025-08-30 15:00:00+00:00,7.1
2025-08-30 17:00:00.0000000 +00:00,2025-08-30 17:00:00+00:00,2025-08-30 17:00:00+00:00,,2025-08-30 17:15:00.0000000 +00:00,PT15M,360.0,BAISSE,12.86,14.08,,2025-08-30 17:17:44.0000000 +00:00,20250830.0,2025-08-30 17:00:00+00:00,57.97
2025-08-30 17:15:00.0000000 +00:00,2025-08-30 17:15:00+00:00,2025-08-30 17:15:00+00:00,,2025-08-30 17:30:00.0000000 +00:00,PT15M,227.0,BAISSE,12.48,13.66,,2025-08-30 17:32:43.0000000 +00:00,20250830.0,2025-08-30 17:00:00+00:00,57.97
2025-08-30 17:30:00.0000000 +00:00,2025-08-30 17:30:00+00:00,2025-08-30 17:30:00+00:00,,2025-08-30 17:45:00.0000000 +00:00,PT15M,269.0,BAISSE,13.48,14.76,,2025-08-31 06:37:18.0000000 +00:00,20250830.0,2025-08-30 17:00:00+00:00,57.97
2025-08-30 17:45:00.0000000 +00:00,2025-08-30 17:45:00+00:00,2025-08-30 17:45:00+00:00,,2025-08-30 18:00:00.0000000 +00:00,PT15M,153.0,BAISSE,12.92,14.14,,2025-08-30 18:02:44.0000000 +00:00,20250830.0,2025-08-30 17:00:00+00:00,57.97
2025-08-30 18:00:00+02:00,2025-08-30 16:00:00+00:00,2025-08-30 16:00:00+00:00,18.99,,,,,,,,,,2025-08-30 16:00:00+00:00,18.99
2025-08-30 18:00:00.0000000 +00:00,2025-08-30 18:00:00+00:00,2025-08-30 18:00:00+00:00,,2025-08-30 18:15:00.0000000 +00:00,PT15M,55.0,BAISSE,13.89,15.19,,2025-08-30 18:17:44.0000000 +00:00,20250830.0,2025-08-30 18:00:00+00:00,69.68
2025-08-30 18:15:00.0000000 +00:00,2025-08-30 18:15:00+00:00,2025-08-30 18:15:00+00:00,,2025-08-30 18:30:00.0000000 +00:00,PT15M,222.0,BAISSE,16.67,18.25,,2025-08-30 18:47:46.0000000 +00:00,20250830.0,2025-08-30 18:00:00+00:00,69.68
2025-08-30 18:30:00.0000000 +00:00,2025-08-30 18:30:00+00:00,2025-08-30 18:30:00+00:00,,2025-08-30 18:45:00.0000000 +00:00,PT15M,186.0,BAISSE,18.61,20.37,,2025-08-30 18:47:46.0000000 +00:00,20250830.0,2025-08-30 18:00:00+00:00,69.68
2025-08-30 18:45:00.0000000 +00:00,2025-08-30 18:45:00+00:00,2025-08-30 18:45:00+00:00,,2025-08-30 19:00:00.0000000 +00:00,PT15M,52.0,BAISSE,19.88,21.76,,2025-08-30 19:02:45.0000000 +00:00,20250830.0,2025-08-30 18:00:00+00:00,69.68
2025-08-30 19:00:00+02:00,2025-08-30 17:00:00+00:00,2025-08-30 17:00:00+00:00,57.97,,,,,,,,,,2025-08-30 17:00:00+00:00,57.97
2025-08-30 19:00:00.0000000 +00:00,2025-08-30 19:00:00+00:00,2025-08-30 19:00:00+00:00,,2025-08-30 19:15:00.0000000 +00:00,PT15M,-88.0,HAUSSE,51.63,56.49,,2025-08-30 19:17:47.0000000 +00:00,20250830.0,2025-08-30 19:00:00+00:00,49.08
2025-08-30 19:15:00.0000000 +00:00,2025-08-30 19:15:00+00:00,2025-08-30 19:15:00+00:00,,2025-08-30 19:30:00.0000000 +00:00,PT15M,-19.0,HAUSSE,16.06,17.58,,2025-08-30 19:32:44.0000000 +00:00,20250830.0,2025-08-30 19:00:00+00:00,49.08
2025-08-30 19:30:00.0000000 +00:00,2025-08-30 19:30:00+00:00,2025-08-30 19:30:00+00:00,,2025-08-30 19:45:00.0000000 +00:00,PT15M,91.0,BAISSE,-100.14,-91.52,,2025-08-30 19:47:44.0000000 +00:00,20250830.0,2025-08-30 19:00:00+00:00,49.08
2025-08-30 19:45:00.0000000 +00:00,2025-08-30 19:45:00+00:00,2025-08-30 19:45:00+00:00,,2025-08-30 20:00:00.0000000 +00:00,PT15M,333.0,BAISSE,-179.35,-163.91,,2025-08-30 20:02:45.0000000 +00:00,20250830.0,2025-08-30 19:00:00+00:00,49.08
2025-08-30 20:00:00+02:00,2025-08-30 18:00:00+00:00,2025-08-30 18:00:00+00:00,69.68,,,,,,,,,,2025-08-30 18:00:00+00:00,69.68
2025-08-30 20:00:00.0000000 +00:00,2025-08-30 20:00:00+00:00,2025-08-30 20:00:00+00:00,,2025-08-30 20:15:00.0000000 +00:00,PT15M,180.0,BAISSE,-131.76,-120.42,,2025-08-31 06:37:19.0000000 +00:00,20250830.0,2025-08-30 20:00:00+00:00,45.08
2025-08-30 20:15:00.0000000 +00:00,2025-08-30 20:15:00+00:00,2025-08-30 20:15:00+00:00,,2025-08-30 20:30:00.0000000 +00:00,PT15M,179.0,BAISSE,-164.75,-150.57,,2025-08-30 20:47:47.0000000 +00:00,20250830.0,2025-08-30 20:00:00+00:00,45.08
2025-08-30 20:30:00.0000000 +00:00,2025-08-30 20:30:00+00:00,2025-08-30 20:30:00+00:00,,2025-08-30 20:45:00.0000000 +00:00,PT15M,-12.0,HAUSSE,24.01,26.27,,2025-08-31 06:27:36.0000000 +00:00,20250830.0,2025-08-30 20:00:00+00:00,45.08
2025-08-30 20:45:00.0000000 +00:00,2025-08-30 20:45:00+00:00,2025-08-30 20:45:00+00:00,,2025-08-30 21:00:00.0000000 +00:00,PT15M,-5.0,HAUSSE,36.93,40.41,,2025-08-30 21:02:51.0000000 +00:00,20250830.0,2025-08-30 20:00:00+00:00,45.08
2025-08-30 21:00:00+02:00,2025-08-30 19:00:00+00:00,2025-08-30 19:00:00+00:00,49.08,,,,,,,,,,2025-08-30 19:00:00+00:00,49.08
2025-08-30 21:00:00.0000000 +00:00,2025-08-30 21:00:00+00:00,2025-08-30 21:00:00+00:00,,2025-08-30 21:15:00.0000000 +00:00,PT15M,-210.0,HAUSSE,54.27,59.39,,2025-08-31 06:37:19.0000000 +00:00,20250830.0,2025-08-30 21:00:00+00:00,40.38
2025-08-30 21:15:00.0000000 +00:00,2025-08-30 21:15:00+00:00,2025-08-30 21:15:00+00:00,,2025-08-30 21:30:00.0000000 +00:00,PT15M,71.0,BAISSE,8.35,9.13,,2025-09-06 06:22:28.0000000 +00:00,20250830.0,2025-08-30 21:00:00+00:00,40.38
2025-08-30 21:30:00.0000000 +00:00,2025-08-30 21:30:00+00:00,2025-08-30 21:30:00+00:00,,2025-08-30 21:45:00.0000000 +00:00,PT15M,18.0,BAISSE,9.0,9.84,,2025-08-30 21:47:44.0000000 +00:00,20250830.0,2025-08-30 21:00:00+00:00,40.38
2025-08-30 21:45:00.0000000 +00:00,2025-08-30 21:45:00+00:00,2025-08-30 21:45:00+00:00,,2025-08-30 22:00:00.0000000 +00:00,PT15M,159.0,BAISSE,10.72,11.74,,2025-08-30 23:42:45.0000000 +00:00,20250830.0,2025-08-30 21:00:00+00:00,40.38
2025-08-30 22:00:00+02:00,2025-08-30 20:00:00+00:00,2025-08-30 20:00:00+00:00,45.08,,,,,,,,,,2025-08-30 20:00:00+00:00,45.08
2025-08-30 22:00:00.0000000 +00:00,2025-08-30 22:00:00+00:00,2025-08-30 22:00:00+00:00,,2025-08-30 22:15:00.0000000 +00:00,PT15M,-192.0,HAUSSE,71.24,77.96,,2025-08-30 22:47:37.0000000 +00:00,20250831.0,2025-08-30 22:00:00+00:00,15.86
2025-08-30 22:15:00.0000000 +00:00,2025-08-30 22:15:00+00:00,2025-08-30 22:15:00+00:00,,2025-08-30 22:30:00.0000000 +00:00,PT15M,-62.0,HAUSSE,30.04,32.88,,2025-08-30 22:47:37.0000000 +00:00,20250831.0,2025-08-30 22:00:00+00:00,15.86
2025-08-30 22:30:00.0000000 +00:00,2025-08-30 22:30:00+00:00,2025-08-30 22:30:00+00:00,,2025-08-30 22:45:00.0000000 +00:00,PT15M,3.0,BAISSE,4.01,4.39,,2025-08-30 22:47:37.0000000 +00:00,20250831.0,2025-08-30 22:00:00+00:00,15.86
2025-08-30 22:45:00.0000000 +00:00,2025-08-30 22:45:00+00:00,2025-08-30 22:45:00+00:00,,2025-08-30 23:00:00.0000000 +00:00,PT15M,30.0,BAISSE,6.13,6.71,,2025-08-30 23:02:39.0000000 +00:00,20250831.0,2025-08-30 22:00:00+00:00,15.86
2025-08-30 23:00:00+02:00,2025-08-30 21:00:00+00:00,2025-08-30 21:00:00+00:00,40.38,,,,,,,,,,2025-08-30 21:00:00+00:00,40.38
2025-08-30 23:00:00.0000000 +00:00,2025-08-30 23:00:00+00:00,2025-08-30 23:00:00+00:00,,2025-08-30 23:15:00.0000000 +00:00,PT15M,-71.0,HAUSSE,41.45,45.35,,2025-09-04 08:18:16.0000000 +00:00,20250831.0,2025-08-30 23:00:00+00:00,12.93
2025-08-30 23:15:00.0000000 +00:00,2025-08-30 23:15:00+00:00,2025-08-30 23:15:00+00:00,,2025-08-30 23:30:00.0000000 +00:00,PT15M,-96.0,HAUSSE,41.44,45.34,,2025-08-30 23:32:36.0000000 +00:00,20250831.0,2025-08-30 23:00:00+00:00,12.93
2025-08-30 23:30:00.0000000 +00:00,2025-08-30 23:30:00+00:00,2025-08-30 23:30:00+00:00,,2025-08-30 23:45:00.0000000 +00:00,PT15M,-196.0,HAUSSE,35.76,39.12,,2025-08-30 23:47:37.0000000 +00:00,20250831.0,2025-08-30 23:00:00+00:00,12.93
2025-08-30 23:45:00.0000000 +00:00,2025-08-30 23:45:00+00:00,2025-08-30 23:45:00+00:00,,2025-08-31 00:00:00.0000000 +00:00,PT15M,-69.0,HAUSSE,41.41,45.31,,2025-09-04 08:18:17.0000000 +00:00,20250831.0,2025-08-30 23:00:00+00:00,12.93
2025-08-31 00:00:00+02:00,2025-08-30 22:00:00+00:00,2025-08-30 22:00:00+00:00,15.86,,,,,,,,,,2025-08-30 22:00:00+00:00,15.86
2025-08-31 00:00:00.0000000 +00:00,2025-08-31 00:00:00+00:00,2025-08-31 00:00:00+00:00,,2025-08-31 00:15:00.0000000 +00:00,PT15M,-189.0,HAUSSE,33.22,36.36,,2025-08-31 00:17:36.0000000 +00:00,20250831.0,2025-08-31 00:00:00+00:00,12.33
2025-08-31 00:15:00.0000000 +00:00,2025-08-31 00:15:00+00:00,2025-08-31 00:15:00+00:00,,2025-08-31 00:30:00.0000000 +00:00,PT15M,-237.0,HAUSSE,35.18,38.5,,2025-08-31 00:47:37.0000000 +00:00,20250831.0,2025-08-31 00:00:00+00:00,12.33
2025-08-31 00:30:00.0000000 +00:00,2025-08-31 00:30:00+00:00,2025-08-31 00:30:00+00:00,,2025-08-31 00:45:00.0000000 +00:00,PT15M,-166.0,HAUSSE,37.87,41.43,,2025-08-31 00:47:37.0000000 +00:00,20250831.0,2025-08-31 00:00:00+00:00,12.33
2025-08-31 00:45:00.0000000 +00:00,2025-08-31 00:45:00+00:00,2025-08-31 00:45:00+00:00,,2025-08-31 01:00:00.0000000 +00:00,PT15M,-78.0,HAUSSE,41.45,45.35,,2025-08-31 01:02:38.0000000 +00:00,20250831.0,2025-08-31 00:00:00+00:00,12.33
2025-08-31 01:00:00+02:00,2025-08-30 23:00:00+00:00,2025-08-30 23:00:00+00:00,12.93,,,,,,,,,,2025-08-30 23:00:00+00:00,12.93
2025-08-31 01:00:00.0000000 +00:00,2025-08-31 01:00:00+00:00,2025-08-31 01:00:00+00:00,,2025-08-31 01:15:00.0000000 +00:00,PT15M,-59.0,HAUSSE,41.45,45.35,,2025-08-31 01:17:38.0000000 +00:00,20250831.0,2025-08-31 01:00:00+00:00,7.61
2025-08-31 01:15:00.0000000 +00:00,2025-08-31 01:15:00+00:00,2025-08-31 01:15:00+00:00,,2025-08-31 01:30:00.0000000 +00:00,PT15M,-17.0,HAUSSE,-10.71,-9.79,,2025-08-31 01:47:36.0000000 +00:00,20250831.0,2025-08-31 01:00:00+00:00,7.61
2025-08-31 01:30:00.0000000 +00:00,2025-08-31 01:30:00+00:00,2025-08-31 01:30:00+00:00,,2025-08-31 01:45:00.0000000 +00:00,PT15M,-15.0,HAUSSE,-10.71,-9.79,,2025-08-31 01:47:37.0000000 +00:00,20250831.0,2025-08-31 01:00:00+00:00,7.61
2025-08-31 01:45:00.0000000 +00:00,2025-08-31 01:45:00+00:00,2025-08-31 01:45:00+00:00,,2025-08-31 02:00:00.0000000 +00:00,PT15M,-18.0,HAUSSE,-10.71,-9.79,,2025-08-31 02:02:38.0000000 +00:00,20250831.0,2025-08-31 01:00:00+00:00,7.61
2025-08-31 02:00:00+02:00,2025-08-31 00:00:00+00:00,2025-08-31 00:00:00+00:00,12.33,,,,,,,,,,2025-08-31 00:00:00+00:00,12.33
2025-08-31 02:00:00.0000000 +00:00,2025-08-31 02:00:00+00:00,2025-08-31 02:00:00+00:00,,2025-08-31 02:15:00.0000000 +00:00,PT15M,-88.0,HAUSSE,41.07,44.94,,2025-08-31 02:17:38.0000000 +00:00,20250831.0,2025-08-31 02:00:00+00:00,5.95
2025-08-31 02:15:00.0000000 +00:00,2025-08-31 02:15:00+00:00,2025-08-31 02:15:00+00:00,,2025-08-31 02:30:00.0000000 +00:00,PT15M,-189.0,HAUSSE,19.14,20.94,,2025-09-04 08:18:17.0000000 +00:00,20250831.0,2025-08-31 02:00:00+00:00,5.95
2025-08-31 02:30:00.0000000 +00:00,2025-08-31 02:30:00+00:00,2025-08-31 02:30:00+00:00,,2025-08-31 02:45:00.0000000 +00:00,PT15M,-234.0,HAUSSE,21.2,23.2,,2025-08-31 02:47:38.0000000 +00:00,20250831.0,2025-08-31 02:00:00+00:00,5.95
2025-08-31 02:45:00.0000000 +00:00,2025-08-31 02:45:00+00:00,2025-08-31 02:45:00+00:00,,2025-08-31 03:00:00.0000000 +00:00,PT15M,-250.0,HAUSSE,22.2,24.3,,2025-09-04 08:27:34.0000000 +00:00,20250831.0,2025-08-31 02:00:00+00:00,5.95
2025-08-31 03:00:00+02:00,2025-08-31 01:00:00+00:00,2025-08-31 01:00:00+00:00,7.61,,,,,,,,,,2025-08-31 01:00:00+00:00,7.61
2025-08-31 03:00:00.0000000 +00:00,2025-08-31 03:00:00+00:00,2025-08-31 03:00:00+00:00,,2025-08-31 03:15:00.0000000 +00:00,PT15M,-142.0,HAUSSE,26.08,28.54,,2025-09-04 08:27:34.0000000 +00:00,20250831.0,2025-08-31 03:00:00+00:00,8.12
2025-08-31 03:15:00.0000000 +00:00,2025-08-31 03:15:00+00:00,2025-08-31 03:15:00+00:00,,2025-08-31 03:30:00.0000000 +00:00,PT15M,-95.0,HAUSSE,42.69,46.71,,2025-08-31 03:32:38.0000000 +00:00,20250831.0,2025-08-31 03:00:00+00:00,8.12
2025-08-31 03:30:00.0000000 +00:00,2025-08-31 03:30:00+00:00,2025-08-31 03:30:00+00:00,,2025-08-31 03:45:00.0000000 +00:00,PT15M,-143.0,HAUSSE,35.56,38.92,,2025-09-04 08:18:18.0000000 +00:00,20250831.0,2025-08-31 03:00:00+00:00,8.12
2025-08-31 03:45:00.0000000 +00:00,2025-08-31 03:45:00+00:00,2025-08-31 03:45:00+00:00,,2025-08-31 04:00:00.0000000 +00:00,PT15M,-247.0,HAUSSE,33.22,36.36,,2025-08-31 04:02:41.0000000 +00:00,20250831.0,2025-08-31 03:00:00+00:00,8.12
2025-08-31 04:00:00+02:00,2025-08-31 02:00:00+00:00,2025-08-31 02:00:00+00:00,5.95,,,,,,,,,,2025-08-31 02:00:00+00:00,5.95
2025-08-31 04:00:00.0000000 +00:00,2025-08-31 04:00:00+00:00,2025-08-31 04:00:00+00:00,,2025-08-31 04:15:00.0000000 +00:00,PT15M,-347.0,HAUSSE,60.37,66.05,,2025-08-31 04:17:39.0000000 +00:00,20250831.0,2025-08-31 04:00:00+00:00,9.18
2025-08-31 04:15:00.0000000 +00:00,2025-08-31 04:15:00+00:00,2025-08-31 04:15:00+00:00,,2025-08-31 04:30:00.0000000 +00:00,PT15M,-362.0,HAUSSE,46.66,51.06,,2025-08-31 04:47:38.0000000 +00:00,20250831.0,2025-08-31 04:00:00+00:00,9.18
2025-08-31 04:30:00.0000000 +00:00,2025-08-31 04:30:00+00:00,2025-08-31 04:30:00+00:00,,2025-08-31 04:45:00.0000000 +00:00,PT15M,-412.0,HAUSSE,31.63,34.61,,2025-08-31 04:47:38.0000000 +00:00,20250831.0,2025-08-31 04:00:00+00:00,9.18
2025-08-31 04:45:00.0000000 +00:00,2025-08-31 04:45:00+00:00,2025-08-31 04:45:00+00:00,,2025-08-31 05:00:00.0000000 +00:00,PT15M,-463.0,HAUSSE,33.75,36.93,,2025-08-31 05:17:37.0000000 +00:00,20250831.0,2025-08-31 04:00:00+00:00,9.18
2025-08-31 05:00:00+02:00,2025-08-31 03:00:00+00:00,2025-08-31 03:00:00+00:00,8.12,,,,,,,,,,2025-08-31 03:00:00+00:00,8.12
2025-08-31 05:00:00.0000000 +00:00,2025-08-31 05:00:00+00:00,2025-08-31 05:00:00+00:00,,2025-08-31 05:15:00.0000000 +00:00,PT15M,-260.0,HAUSSE,51.19,56.01,,2025-08-31 05:17:37.0000000 +00:00,20250831.0,2025-08-31 05:00:00+00:00,16.24
2025-08-31 05:15:00.0000000 +00:00,2025-08-31 05:15:00+00:00,2025-08-31 05:15:00+00:00,,2025-08-31 05:30:00.0000000 +00:00,PT15M,-212.0,HAUSSE,55.66,60.9,,2025-08-31 05:32:38.0000000 +00:00,20250831.0,2025-08-31 05:00:00+00:00,16.24
2025-08-31 05:30:00.0000000 +00:00,2025-08-31 05:30:00+00:00,2025-08-31 05:30:00+00:00,,2025-08-31 05:45:00.0000000 +00:00,PT15M,-278.0,HAUSSE,53.17,58.19,,2025-09-02 09:15:06.0000000 +00:00,20250831.0,2025-08-31 05:00:00+00:00,16.24
2025-08-31 05:45:00.0000000 +00:00,2025-08-31 05:45:00+00:00,2025-08-31 05:45:00+00:00,,2025-08-31 06:00:00.0000000 +00:00,PT15M,-212.0,HAUSSE,56.33,61.63,,2025-09-04 08:18:18.0000000 +00:00,20250831.0,2025-08-31 05:00:00+00:00,16.24
2025-08-31 06:00:00+02:00,2025-08-31 04:00:00+00:00,2025-08-31 04:00:00+00:00,9.18,,,,,,,,,,2025-08-31 04:00:00+00:00,9.18
2025-08-31 06:00:00.0000000 +00:00,2025-08-31 06:00:00+00:00,2025-08-31 06:00:00+00:00,,2025-08-31 06:15:00.0000000 +00:00,PT15M,-2.0,HAUSSE,55.19,60.39,,2025-09-02 09:15:06.0000000 +00:00,20250831.0,2025-08-31 06:00:00+00:00,22.15
2025-08-31 06:15:00.0000000 +00:00,2025-08-31 06:15:00+00:00,2025-08-31 06:15:00+00:00,,2025-08-31 06:30:00.0000000 +00:00,PT15M,81.0,BAISSE,33.82,37.0,,2025-09-02 09:15:06.0000000 +00:00,20250831.0,2025-08-31 06:00:00+00:00,22.15
2025-08-31 06:30:00.0000000 +00:00,2025-08-31 06:30:00+00:00,2025-08-31 06:30:00+00:00,,2025-08-31 06:45:00.0000000 +00:00,PT15M,209.0,BAISSE,27.6,30.2,,2025-09-04 08:18:19.0000000 +00:00,20250831.0,2025-08-31 06:00:00+00:00,22.15
2025-08-31 06:45:00.0000000 +00:00,2025-08-31 06:45:00+00:00,2025-08-31 06:45:00+00:00,,2025-08-31 07:00:00.0000000 +00:00,PT15M,533.0,BAISSE,15.22,16.66,,2025-09-04 08:18:19.0000000 +00:00,20250831.0,2025-08-31 06:00:00+00:00,22.15
2025-08-31 07:00:00+02:00,2025-08-31 05:00:00+00:00,2025-08-31 05:00:00+00:00,16.24,,,,,,,,,,2025-08-31 05:00:00+00:00,16.24
2025-08-31 07:00:00.0000000 +00:00,2025-08-31 07:00:00+00:00,2025-08-31 07:00:00+00:00,,2025-08-31 07:15:00.0000000 +00:00,PT15M,180.0,BAISSE,-2.75,-2.51,,2025-09-02 09:15:06.0000000 +00:00,20250831.0,2025-08-31 07:00:00+00:00,3.6
2025-08-31 07:15:00.0000000 +00:00,2025-08-31 07:15:00+00:00,2025-08-31 07:15:00+00:00,,2025-08-31 07:30:00.0000000 +00:00,PT15M,290.0,BAISSE,-4.97,-4.55,,2025-09-02 09:15:06.0000000 +00:00,20250831.0,2025-08-31 07:00:00+00:00,3.6
2025-08-31 07:30:00.0000000 +00:00,2025-08-31 07:30:00+00:00,2025-08-31 07:30:00+00:00,,2025-08-31 07:45:00.0000000 +00:00,PT15M,418.0,BAISSE,-5.2,-4.76,,2025-09-02 09:15:06.0000000 +00:00,20250831.0,2025-08-31 07:00:00+00:00,3.6
2025-08-31 07:45:00.0000000 +00:00,2025-08-31 07:45:00+00:00,2025-08-31 07:45:00+00:00,,2025-08-31 08:00:00.0000000 +00:00,PT15M,599.0,BAISSE,-10.23,-9.35,,2025-09-02 09:15:07.0000000 +00:00,20250831.0,2025-08-31 07:00:00+00:00,3.6
2025-08-31 08:00:00+02:00,2025-08-31 06:00:00+00:00,2025-08-31 06:00:00+00:00,22.15,,,,,,,,,,2025-08-31 06:00:00+00:00,22.15
2025-08-31 08:00:00.0000000 +00:00,2025-08-31 08:00:00+00:00,2025-08-31 08:00:00+00:00,,2025-08-31 08:15:00.0000000 +00:00,PT15M,381.0,BAISSE,-2.73,-2.49,,2025-09-02 09:15:07.0000000 +00:00,20250831.0,2025-08-31 08:00:00+00:00,0.0
2025-08-31 08:15:00.0000000 +00:00,2025-08-31 08:15:00+00:00,2025-08-31 08:15:00+00:00,,2025-08-31 08:30:00.0000000 +00:00,PT15M,287.0,BAISSE,-27.26,-24.92,,2025-08-31 12:47:41.0000000 +00:00,20250831.0,2025-08-31 08:00:00+00:00,0.0
2025-08-31 08:30:00.0000000 +00:00,2025-08-31 08:30:00+00:00,2025-08-31 08:30:00+00:00,,2025-08-31 08:45:00.0000000 +00:00,PT15M,210.0,BAISSE,-30.35,-27.73,,2025-08-31 08:47:41.0000000 +00:00,20250831.0,2025-08-31 08:00:00+00:00,0.0
2025-08-31 08:45:00.0000000 +00:00,2025-08-31 08:45:00+00:00,2025-08-31 08:45:00+00:00,,2025-08-31 09:00:00.0000000 +00:00,PT15M,214.0,BAISSE,-31.39,-28.69,,2025-08-31 09:17:40.0000000 +00:00,20250831.0,2025-08-31 08:00:00+00:00,0.0
2025-08-31 09:00:00+02:00,2025-08-31 07:00:00+00:00,2025-08-31 07:00:00+00:00,3.6,,,,,,,,,,2025-08-31 07:00:00+00:00,3.6
2025-08-31 09:00:00.0000000 +00:00,2025-08-31 09:00:00+00:00,2025-08-31 09:00:00+00:00,,2025-08-31 09:15:00.0000000 +00:00,PT15M,528.0,BAISSE,-30.17,-27.57,,2025-09-04 08:18:19.0000000 +00:00,20250831.0,2025-08-31 09:00:00+00:00,-0.01
2025-08-31 09:15:00.0000000 +00:00,2025-08-31 09:15:00+00:00,2025-08-31 09:15:00+00:00,,2025-08-31 09:30:00.0000000 +00:00,PT15M,503.0,BAISSE,-24.79,-22.65,,2025-08-31 09:32:39.0000000 +00:00,20250831.0,2025-08-31 09:00:00+00:00,-0.01
2025-08-31 09:30:00.0000000 +00:00,2025-08-31 09:30:00+00:00,2025-08-31 09:30:00+00:00,,2025-08-31 09:45:00.0000000 +00:00,PT15M,430.0,BAISSE,-23.18,-21.18,,2025-08-31 09:47:39.0000000 +00:00,20250831.0,2025-08-31 09:00:00+00:00,-0.01
